Item ID,X,Y,Z
BP_BerryBush2152,123361.3203125,-53660.2890625,12770.892578125
BP_BerryBush2153,122863.6484375,-50895.15625,12850.462890625
BP_BerryBush2154,115680.8828125,-67089.8984375,8001.990234375
BP_BerryBush2155,131589.6875,-33214.57421875,8045.7490234375
BP_BerryBush2156,128535.25,-27893.95703125,8116.4931640625
BP_BerryBush2157,131680.8125,-31021.763671875,8220.0888671875
BP_BerryBush2158,126741.234375,-34549.66796875,8159.6767578125
BP_BerryBush2159,112281.890625,-34130.95703125,8405.048828125
BP_BerryBush215_217,97524.6171875,14132.7890625,13464.8349609375
BP_BerryBush216,100969.65625,13787.119140625,12639.251953125
BP_BerryBush2160,100422.2109375,-34114.4296875,9767.724609375
BP_BerryBush2161,105683.7890625,-71548.0,8446.951171875
BP_BerryBush2162,94435.8671875,-61411.47265625,9081.916015625
BP_BerryBush2163,125508.015625,-25036.52734375,8219.62109375
BP_BerryBush2164,127008.90625,-23266.5078125,9109.744140625
BP_BerryBush2165,109097.34375,-63327.52734375,12854.4736328125
BP_BerryBush2166,105864.9609375,-65331.6171875,13091.7763671875
BP_BerryBush2167,104221.296875,-60740.125,12766.2265625
BP_BerryBush2168,101592.84375,-64644.3125,13632.8056640625
BP_BerryBush2169,113250.46875,-69937.109375,12897.9296875
BP_BerryBush2170,-41542.22265625,-130078.0234375,9426.4501953125
BP_BerryBush2171,48923.6328125,-108056.328125,11558.873046875
BP_BerryBush2172,39842.31640625,-109824.0625,12464.431640625
BP_BerryBush2173,44584.0703125,-111822.3671875,12456.2412109375
BP_BerryBush2174,50631.328125,-105848.0390625,10316.6796875
BP_BerryBush2175,41259.23046875,-105544.3515625,11302.033203125
BP_BerryBush2176,28708.298828125,-115693.625,12331.9619140625
BP_BerryBush2177,33250.109375,-126419.7265625,14577.25390625
BP_BerryBush2178,53473.6484375,-108119.53125,11024.9638671875
BP_BerryBush2179,51509.19140625,-113332.3046875,11905.6982421875
BP_BerryBush217_218,98331.578125,16532.775390625,13708.0732421875
BP_BerryBush2180,90878.7265625,-88679.734375,11313.2890625
BP_BerryBush2181,91238.2421875,-101721.7421875,12781.4638671875
BP_BerryBush2182,75456.3984375,-97432.5625,9888.3798828125
BP_BerryBush2183,85653.4375,-83914.9765625,9975.908203125
BP_BerryBush2184,17873.9921875,-108133.5078125,13692.060546875
BP_BerryBush2185,19943.4296875,-107978.0546875,13486.529296875
BP_BerryBush2186,67730.0,-105280.0,10280.0
BP_BerryBush2187,69340.0,-101610.0,9780.0
BP_BerryBush2188,22302.06640625,-115318.484375,12891.2490234375
BP_BerryBush2189,69730.0,-96130.0,9350.0
BP_BerryBush218_219,95647.296875,12944.1640625,13664.2998046875
BP_BerryBush219,-12131.35546875,-76070.0859375,13452.484375
BP_BerryBush2190,30590.2265625,-115974.4453125,12768.4482421875
BP_BerryBush2191,-34601.21484375,-139826.328125,10548.2373046875
BP_BerryBush2192,-30933.23828125,-142228.140625,10711.796875
BP_BerryBush2193,-22396.2109375,-139910.65625,10292.2900390625
BP_BerryBush2194,-74766.5703125,-114722.421875,1980.9462890625
BP_BerryBush2195,-16019.5771484375,-84786.109375,5833.27099609375
BP_BerryBush2196,-72685.4453125,-102912.875,1990.951416015625
BP_BerryBush2197,-63309.9296875,-122048.59375,3366.326904296875
BP_BerryBush2198,-70884.5078125,-121461.109375,3444.703369140625
BP_BerryBush2199,-57265.31640625,-116495.265625,3567.808837890625
BP_BerryBush21_3360,-103478.0,91579.0,8731.0
BP_BerryBush2200,-55524.77734375,-112139.1171875,3560.291748046875
BP_BerryBush2201,-60805.91796875,-112782.796875,3453.9814453125
BP_BerryBush2202,-31180.193359375,-87284.171875,789.6925659179688
BP_BerryBush2203,-34446.18359375,-78706.453125,879.42138671875
BP_BerryBush2204,-42955.859375,-100244.484375,862.78955078125
BP_BerryBush2205,-63644.2578125,-107943.0546875,2238.595458984375
BP_BerryBush2206,24807.41796875,-123822.6875,14892.4033203125
BP_BerryBush2207,55240.0,-95255.0,11260.0
BP_BerryBush2208,21295.837890625,-131002.546875,16004.650390625
BP_BerryBush2209,-70846.0625,-111958.3125,1896.0242919921875
BP_BerryBush220_2,-6392.68701171875,-65966.8359375,13407.154296875
BP_BerryBush2210,-19782.869140625,-145825.34375,10187.2431640625
BP_BerryBush2211,-25413.515625,-146565.078125,9811.0478515625
BP_BerryBush2212,-23146.91796875,-126258.2265625,10096.5166015625
BP_BerryBush2213,-27987.296875,-125606.21875,8026.34619140625
BP_BerryBush2214,-40662.00390625,-121352.328125,7025.4150390625
BP_BerryBush2215,-42134.3671875,-126741.375,8763.7294921875
BP_BerryBush2216,-25275.296875,-135045.296875,8927.3203125
BP_BerryBush2217,28939.0703125,-121680.6796875,14167.33984375
BP_BerryBush2218,34174.45703125,-130572.3359375,16042.900390625
BP_BerryBush2219,70970.0,-102750.0,10180.0
BP_BerryBush221_3,-9133.5751953125,-73347.0859375,13162.7734375
BP_BerryBush222,70395.09375,-71626.8046875,12822.9560546875
BP_BerryBush2220,61030.0,-97660.0,10390.0
BP_BerryBush2221,24330.162109375,-117974.265625,12521.177734375
BP_BerryBush2222,19456.97265625,-120026.390625,14077.0
BP_BerryBush2223,95520.0,-90720.0,12293.05859375
BP_BerryBush2224,42956.31640625,-84367.296875,9885.0673828125
BP_BerryBush2225,46413.71875,-86285.734375,10620.8701171875
BP_BerryBush2226,49140.8671875,-79726.5078125,12026.7470703125
BP_BerryBush2227,90946.9765625,-93933.8046875,11991.865234375
BP_BerryBush2228,46885.75390625,-75123.734375,11154.029296875
BP_BerryBush2229,84310.0,-92150.0,10990.0
BP_BerryBush223,307266.125,-66303.8984375,5530.15625
BP_BerryBush2230,47319.3203125,-78194.4375,11537.05859375
BP_BerryBush2231,44148.73046875,-92848.6953125,11305.3603515625
BP_BerryBush2232,50289.07421875,-94510.0,11252.369140625
BP_BerryBush2233,41523.2109375,-78288.9375,11077.6533203125
BP_BerryBush2234,53620.0,-91350.0,11268.703125
BP_BerryBush2235,54340.0,-88690.0,11442.8955078125
BP_BerryBush2236,46937.60546875,-76561.0546875,11134.9619140625
BP_BerryBush2237,48324.87109375,-83671.484375,10748.408203125
BP_BerryBush2238,58610.0,-85290.0,9460.0
BP_BerryBush2239,41819.1640625,-73519.9765625,10502.3134765625
BP_BerryBush2240,39036.0,-68996.8828125,9620.3466796875
BP_BerryBush2241,46444.77734375,-61659.828125,10786.80078125
BP_BerryBush2242,46954.30859375,-62780.8359375,10685.0
BP_BerryBush2243,34940.59765625,-72323.9375,9721.5078125
BP_BerryBush2244,39327.18359375,-67912.5859375,9555.1201171875
BP_BerryBush2245,47046.3515625,-95862.6796875,11240.666015625
BP_BerryBush2246,40835.61328125,-66120.9296875,9459.888671875
BP_BerryBush2247,31450.197265625,-77386.6875,9817.5185546875
BP_BerryBush2248,21841.046875,-77601.9140625,9366.8330078125
BP_BerryBush2249,47740.0,-68940.0,10390.3056640625
BP_BerryBush224_164,-21781.044921875,-79982.40625,13508.9443359375
BP_BerryBush225,331627.28125,-93968.4453125,5542.6982421875
BP_BerryBush2250,25465.33984375,-72631.40625,10084.9951171875
BP_BerryBush2251,44797.9453125,-68959.125,10148.50390625
BP_BerryBush2252,34415.6953125,-84984.0078125,12312.568359375
BP_BerryBush2253,27830.54296875,-91459.59375,11699.5712890625
BP_BerryBush2254,46201.26953125,-66617.984375,9992.443359375
BP_BerryBush2255,38265.1875,-94049.3671875,11875.189453125
BP_BerryBush2256,40575.73828125,-95557.5703125,11890.7314453125
BP_BerryBush2257,35634.0390625,-92347.0546875,11702.837890625
BP_BerryBush2258,38755.6796875,-90937.3046875,11888.9873046875
BP_BerryBush2259,43554.67578125,-89488.90625,11695.375
BP_BerryBush226,302873.90625,-66696.9921875,5540.77587890625
BP_BerryBush2260,14442.9189453125,-91887.34375,12239.830078125
BP_BerryBush2261,13826.294921875,-98898.1796875,12236.6552734375
BP_BerryBush2262,16098.0302734375,-97660.6328125,12387.9970703125
BP_BerryBush2263,20971.791015625,-91037.2890625,12425.8984375
BP_BerryBush2264,27856.15625,-86849.8828125,11698.4873046875
BP_BerryBush2265,22669.109375,-90225.4453125,12419.4287109375
BP_BerryBush2266,50390.0,-69960.0,10536.6591796875
BP_BerryBush2267,21268.6796875,-82030.7578125,12294.5966796875
BP_BerryBush2268,29683.66015625,-86562.6484375,11679.2744140625
BP_BerryBush2269,31148.828125,-89761.6015625,11658.7353515625
BP_BerryBush227,302076.40625,-58160.859375,5551.796875
BP_BerryBush2270,30243.833984375,-95488.8203125,12409.45703125
BP_BerryBush2271,54271.515625,-71255.015625,11208.048828125
BP_BerryBush2272,56302.671875,-69219.953125,11226.8076171875
BP_BerryBush2273,18595.400390625,-82393.1875,12323.54296875
BP_BerryBush2274,7695.2265625,-141831.734375,11997.0244140625
BP_BerryBush2275,15544.5244140625,-134645.09375,13636.0400390625
BP_BerryBush2276,57250.0,-73660.0,10544.16015625
BP_BerryBush2277,6610.04638671875,-135661.140625,12421.3017578125
BP_BerryBush2278,90904.8515625,-111600.0703125,13626.5322265625
BP_BerryBush2279,92706.8203125,-109605.9609375,13466.1357421875
BP_BerryBush228,321468.96875,-60331.28125,5534.53271484375
BP_BerryBush2280,95126.0234375,-108429.4921875,13475.2138671875
BP_BerryBush2281,104440.171875,-102457.0625,13646.3251953125
BP_BerryBush2282,7158.71435546875,-105743.6328125,11861.8017578125
BP_BerryBush2283,9582.041015625,-105472.984375,11879.1884765625
BP_BerryBush2284,2484.6875,-103083.4375,11873.330078125
BP_BerryBush2285,8217.0283203125,-103328.75,11875.9599609375
BP_BerryBush2286,6272.9365234375,-98646.953125,11870.2998046875
BP_BerryBush2287,-208.00216674804688,-100682.109375,11875.7001953125
BP_BerryBush2288,1910.600830078125,-91562.0625,11816.705078125
BP_BerryBush2289,427.29351806640625,-91317.1640625,11914.5625
BP_BerryBush229,314800.0,-75275.0,5560.62158203125
BP_BerryBush2290,5890.9267578125,-82959.8125,10349.1259765625
BP_BerryBush2291,8373.64453125,-82723.8515625,10365.6474609375
BP_BerryBush2292,6423.3818359375,-85019.5,10348.296875
BP_BerryBush2293,64085.4609375,-67239.453125,10507.087890625
BP_BerryBush2294,11743.1015625,-85218.8203125,10293.125
BP_BerryBush2295,2480.1630859375,-80793.046875,10373.404296875
BP_BerryBush2296,7758.978515625,-84909.5703125,10450.5244140625
BP_BerryBush2297,4594.70703125,-78232.5078125,9825.7021484375
BP_BerryBush2298,6020.1513671875,-101093.34375,11878.2265625
BP_BerryBush2299,-11704.7919921875,-76272.4609375,13537.5595703125
BP_BerryBush22_3499,-37001.0,128552.0,8840.0
BP_BerryBush230,300880.71875,-60587.4375,5528.9765625
BP_BerryBush2300,-9000.9775390625,-72287.796875,13102.9580078125
BP_BerryBush2301,74223.46875,-68260.4921875,12840.58203125
BP_BerryBush2302,48611.7109375,-88664.7265625,11166.458984375
BP_BerryBush2303,144051.265625,80205.28125,12974.677734375
BP_BerryBush2304,142320.59375,81934.3671875,12938.20703125
BP_BerryBush2305,148604.234375,82350.84375,13958.8037109375
BP_BerryBush2306,144110.296875,86349.796875,13039.013671875
BP_BerryBush2307,143524.109375,84687.484375,13019.1611328125
BP_BerryBush2308,140550.71875,87122.3515625,13045.10546875
BP_BerryBush2309,138497.015625,89695.515625,12660.138671875
BP_BerryBush231,320344.5,-91706.421875,5550.73876953125
BP_BerryBush2310,137481.046875,93915.4609375,12107.28515625
BP_BerryBush2311,135216.015625,97432.3125,11228.3046875
BP_BerryBush2312,134235.953125,91266.046875,12413.283203125
BP_BerryBush2313,134725.125,87233.1640625,12793.0732421875
BP_BerryBush2314,137839.140625,76510.703125,10002.4296875
BP_BerryBush2315,140088.453125,75036.5703125,13214.728515625
BP_BerryBush2316,145891.171875,87315.859375,13078.3232421875
BP_BerryBush2317,136730.796875,82729.40625,12977.919921875
BP_BerryBush2318,130283.7734375,97214.8515625,12832.3359375
BP_BerryBush2319,130397.8984375,99899.8515625,13009.07421875
BP_BerryBush232,318669.0,-51482.66015625,5541.83935546875
BP_BerryBush2320,131668.546875,100423.3203125,13272.0869140625
BP_BerryBush2321,130679.7265625,98317.7421875,13690.6630859375
BP_BerryBush2322,128547.609375,90864.4375,14061.6083984375
BP_BerryBush2323,127201.140625,85810.8515625,14837.5078125
BP_BerryBush2324,127319.234375,84335.28125,15421.876953125
BP_BerryBush2325,122489.328125,80983.1953125,14769.2802734375
BP_BerryBush2326,122112.2421875,79053.953125,14742.3271484375
BP_BerryBush2327,124843.546875,78355.5,14524.994140625
BP_BerryBush2328,124555.984375,76206.9375,14578.193359375
BP_BerryBush2329,132697.609375,84167.6953125,13399.6796875
BP_BerryBush233,322194.03125,-77043.7734375,5536.68212890625
BP_BerryBush2330,153040.21875,89429.0546875,12075.5791015625
BP_BerryBush2331,154260.09375,93807.1015625,11467.4697265625
BP_BerryBush2332,154053.375,97482.34375,10357.0380859375
BP_BerryBush2333,153700.390625,99827.25,10399.3017578125
BP_BerryBush2334,156400.765625,98336.53125,9528.3740234375
BP_BerryBush2335,156135.09375,96946.9140625,9541.44921875
BP_BerryBush2336,155596.828125,99863.7734375,10256.9482421875
BP_BerryBush2337,153594.078125,103015.84375,10321.1083984375
BP_BerryBush2338,158181.984375,102709.546875,10117.5263671875
BP_BerryBush2339,124344.5,82814.6640625,16461.494140625
BP_BerryBush234,335356.40625,-89061.5859375,5542.18896484375
BP_BerryBush2340,120922.609375,81034.125,14725.75
BP_BerryBush2341,116604.9921875,75727.0859375,11258.7802734375
BP_BerryBush2342,120117.78125,75469.3671875,11256.98046875
BP_BerryBush2343,115604.0078125,82041.5390625,10642.6171875
BP_BerryBush2344,119917.046875,78987.203125,11103.8330078125
BP_BerryBush2345,122957.75,83844.9765625,10345.953125
BP_BerryBush2346,119094.7421875,83845.921875,10476.8740234375
BP_BerryBush2347,117064.5859375,85697.1484375,10161.4345703125
BP_BerryBush2348,116278.8671875,84779.1484375,10295.4375
BP_BerryBush2349,84008.296875,27140.359375,16592.08984375
BP_BerryBush235,332299.28125,-84110.8671875,5546.1806640625
BP_BerryBush2350,84008.484375,24437.19140625,16483.091796875
BP_BerryBush2351,83288.8046875,21915.46875,16542.921875
BP_BerryBush2352,82041.796875,19961.646484375,14038.6005859375
BP_BerryBush2353,61913.59765625,64795.05859375,17296.814453125
BP_BerryBush2354,65368.3046875,64913.01953125,17353.609375
BP_BerryBush236,288890.0,-66800.0,5993.7509765625
BP_BerryBush237,309245.0,-54145.0,5544.21533203125
BP_BerryBush238_165,-7940.27587890625,-77578.75,13823.6494140625
BP_BerryBush239,317240.0,-90075.0,5734.8759765625
BP_BerryBush23_3560,-58362.0,114427.0,7755.0
BP_BerryBush240,346197.25,-201648.921875,4060.6904296875
BP_BerryBush241,344331.96875,-209030.453125,4045.6904296875
BP_BerryBush242,354240.0625,-218738.03125,4055.6904296875
BP_BerryBush243,355756.25,-222839.296875,4047.6904296875
BP_BerryBush244,360400.96875,-225287.09375,4036.6904296875
BP_BerryBush245,368512.3125,-227838.234375,4035.6904296875
BP_BerryBush246,368012.59375,-222974.875,4040.6904296875
BP_BerryBush247,375289.75,-213423.4375,4026.6904296875
BP_BerryBush248,378250.125,-210769.9375,4036.6904296875
BP_BerryBush249,371168.3125,-191198.3125,4110.6904296875
BP_BerryBush24_750,-114606.0,-48700.0,16250.0
BP_BerryBush250,369939.71875,-186339.515625,4115.6904296875
BP_BerryBush251,373015.71875,-191173.390625,4115.6904296875
BP_BerryBush252,363811.09375,-196886.828125,4040.6904296875
BP_BerryBush253,359135.9375,-204577.1875,4046.6904296875
BP_BerryBush254,344802.625,-202558.234375,4040.6904296875
BP_BerryBush255,376245.1875,-202136.703125,4035.6904296875
BP_BerryBush256_4912,-51545.0,291305.0,-2545.0
BP_BerryBush257,98713.4375,11938.98828125,13181.05859375
BP_BerryBush258,96061.671875,11543.0703125,13678.490234375
BP_BerryBush259,126253.109375,21895.576171875,10937.1201171875
BP_BerryBush25_827,-95517.0,-49801.0,16324.0
BP_BerryBush260,136254.96875,23058.466796875,10155.8330078125
BP_BerryBush261,135298.34375,15446.6396484375,11222.0830078125
BP_BerryBush262,-6272.27978515625,-70770.984375,13667.4443359375
BP_BerryBush263,340077.8125,-90703.15625,5825.62158203125
BP_BerryBush264,339858.34375,-96184.5546875,5875.62158203125
BP_BerryBush265,335021.65625,-97633.34375,5885.62158203125
BP_BerryBush266,321313.875,-96983.8203125,5715.62158203125
BP_BerryBush267_5,244647.984375,-200490.96875,1059.99560546875
BP_BerryBush268_6,236588.796875,-186154.078125,1057.6904296875
BP_BerryBush269_7,228054.015625,-171871.921875,1039.3116455078125
BP_BerryBush26_944,-89035.0,-44588.0,16555.0
BP_BerryBush270_8,219405.0,-174840.0,1060.3116455078125
BP_BerryBush271_9,226569.328125,-168781.984375,1080.3116455078125
BP_BerryBush272,230002.265625,-194932.65625,1170.3116455078125
BP_BerryBush273,236736.84375,-201174.609375,1417.3116455078125
BP_BerryBush274,242777.40625,-213849.78125,1220.3115234375
BP_BerryBush275,250133.484375,-220536.21875,1164.3115234375
BP_BerryBush276,253379.296875,-231843.5625,1041.3115234375
BP_BerryBush277,134201.453125,14298.365234375,11205.947265625
BP_BerryBush278,140840.375,7720.0,13468.9404296875
BP_BerryBush279,132298.078125,8310.921875,14306.748046875
BP_BerryBush27_1150,-94054.0,-32901.0,15492.728515625
BP_BerryBush280,144269.890625,15820.8818359375,12231.302734375
BP_BerryBush281,131206.90625,34347.515625,10370.0322265625
BP_BerryBush282,132260.921875,29409.0703125,10099.1611328125
BP_BerryBush283,139698.90625,21889.09375,10099.4443359375
BP_BerryBush284_166,-3241.4091796875,-71130.6640625,14160.8134765625
BP_BerryBush285_167,5961.85595703125,-102384.3984375,11878.8857421875
BP_BerryBush286_168,43887.60546875,-114162.6328125,12353.833984375
BP_BerryBush287_4,609.8385620117188,-71175.53125,14679.212890625
BP_BerryBush288_5,4904.81640625,-73038.8671875,9804.822265625
BP_BerryBush289_169,-9243.9013671875,-84014.3828125,13639.7939453125
BP_BerryBush28_1701,-104651.0,-26740.0,16827.0
BP_BerryBush290_170,-8020.58935546875,-82086.4609375,13648.166015625
BP_BerryBush292_172,-4000.3828125,-81673.8359375,13754.5810546875
BP_BerryBush293_173,71974.6328125,-73306.234375,13021.75
BP_BerryBush294_174,66407.59375,-67290.3828125,12950.9306640625
BP_BerryBush295_175,66837.1640625,-72211.6640625,10632.8916015625
BP_BerryBush296_176,73263.1953125,-63615.796875,13155.5888671875
BP_BerryBush297_177,72681.0234375,-65592.5546875,13063.1357421875
BP_BerryBush298_178,74235.9609375,-55229.96484375,12256.091796875
BP_BerryBush299_179,83504.3203125,-54116.79296875,12079.822265625
BP_BerryBush29_1872,-96671.0,-17047.0,16107.0
BP_BerryBush2_725,-112671.0,88247.0,5292.0
BP_BerryBush300_180,85008.515625,-57134.421875,12119.9326171875
BP_BerryBush301_181,84289.296875,-59722.7578125,12542.6923828125
BP_BerryBush302_182,68169.5859375,-112571.7890625,11893.3662109375
BP_BerryBush303_183,73140.578125,-129290.40625,13874.9541015625
BP_BerryBush304_184,76763.4921875,-126364.265625,13921.4609375
BP_BerryBush305_185,75032.6171875,-114977.8046875,12655.724609375
BP_BerryBush307_187,-30921.697265625,-99763.6796875,4160.18408203125
BP_BerryBush308_6,3600.127685546875,-70714.40625,14909.5517578125
BP_BerryBush309_7,-3338.22412109375,-72510.0,14310.7646484375
BP_BerryBush30_2071,-93214.0,-56776.0,15992.0
BP_BerryBush310_2,-241890.265625,54100.95703125,-1345.911865234375
BP_BerryBush311_8,2358.770751953125,-58694.7890625,15340.9072265625
BP_BerryBush312_5,-236455.21875,54634.8828125,-1077.81103515625
BP_BerryBush313_9,3513.41748046875,-63239.453125,15136.447265625
BP_BerryBush314_10,-1326.106201171875,-58814.625,14459.265625
BP_BerryBush315_11,6235.67236328125,-52044.09375,15253.1220703125
BP_BerryBush316_12,10592.6875,-48509.83984375,15173.5205078125
BP_BerryBush317_13,7694.02734375,-56918.16015625,15243.9755859375
BP_BerryBush318_14,11714.8544921875,-54669.27734375,15137.6845703125
BP_BerryBush319_15,-5287.7646484375,-57524.95703125,14368.861328125
BP_BerryBush31_2272,-105862.0,-56026.0,16141.0
BP_BerryBush320_16,4824.0810546875,-62201.05859375,15050.3662109375
BP_BerryBush321_17,7163.4853515625,-49263.57421875,14686.0791015625
BP_BerryBush322_18,9016.443359375,-51464.0234375,15713.4130859375
BP_BerryBush323_19,12610.82421875,-45990.0234375,13615.4619140625
BP_BerryBush324_20,8570.9072265625,-53326.7421875,15426.8671875
BP_BerryBush325_21,27621.671875,-52675.58203125,13543.9296875
BP_BerryBush326_22,17475.181640625,-47672.296875,13629.1513671875
BP_BerryBush327_23,20050.060546875,-49054.73828125,13720.6025390625
BP_BerryBush328_24,20613.14453125,-51255.46484375,13791.6787109375
BP_BerryBush329_25,51.157569885253906,-55555.73046875,15190.9736328125
BP_BerryBush32_2539,-108184.0,-59214.0,16233.94921875
BP_BerryBush330_26,-3826.03369140625,-58861.2890625,14452.6376953125
BP_BerryBush331_27,17026.029296875,-53744.53515625,13811.5732421875
BP_BerryBush332_28,18105.025390625,-57503.984375,13699.421875
BP_BerryBush333_29,16985.146484375,-56476.92578125,13822.796875
BP_BerryBush334_30,22834.98828125,-55366.9765625,13737.357421875
BP_BerryBush335_132,130343.140625,-27460.966796875,9240.697265625
BP_BerryBush336_31,30471.3203125,-57779.6640625,12848.9345703125
BP_BerryBush337,-29926.1171875,-108129.734375,4045.97607421875
BP_BerryBush338_5896,-37510.0,299590.0,-2415.0
BP_BerryBush339_32,33795.1171875,-52304.38671875,13519.529296875
BP_BerryBush33_2670,-106997.0,-65233.0,17054.0
BP_BerryBush340_33,10442.61328125,-62043.10546875,14346.7490234375
BP_BerryBush341_34,35344.34765625,-48937.88671875,13519.21875
BP_BerryBush342_35,30825.21875,-54548.78515625,13485.25390625
BP_BerryBush343_36,37113.7265625,-49767.48046875,13567.1455078125
BP_BerryBush344,-64481.68359375,-95242.1796875,7.392791748046875
BP_BerryBush345_37,39341.53125,-51916.0546875,13415.4462890625
BP_BerryBush346_38,35036.80078125,-42380.109375,13367.0146484375
BP_BerryBush347_39,42875.50390625,-44806.44140625,13520.2275390625
BP_BerryBush348_40,39206.1640625,-43636.3671875,13372.8056640625
BP_BerryBush349_41,41282.3203125,-43703.08984375,13417.7998046875
BP_BerryBush34_2819,-101847.0,-65753.0,16406.0
BP_BerryBush350_133,137888.90625,-26651.068359375,9513.150390625
BP_BerryBush351_42,32181.388671875,-37606.28515625,13227.26953125
BP_BerryBush352_134,135765.875,-32607.697265625,8480.27734375
BP_BerryBush353_135,132090.921875,-37472.28515625,8120.890625
BP_BerryBush354_136,128390.625,-39805.16015625,8149.2900390625
BP_BerryBush355_137,121112.0703125,-40899.13671875,8113.70703125
BP_BerryBush356_138,116360.6953125,-34778.69140625,8133.1455078125
BP_BerryBush357,38765.8359375,-40016.24609375,13551.9228515625
BP_BerryBush358,38009.04296875,-37780.66015625,13458.529296875
BP_BerryBush359,43556.34375,-34728.8984375,13361.134765625
BP_BerryBush35_2962,-100301.0,-57611.0,16154.0
BP_BerryBush360_220,137211.9375,25012.09375,9564.34375
BP_BerryBush361_221,141125.46875,16248.951171875,11481.0234375
BP_BerryBush362_222,153782.390625,27887.9140625,11719.7275390625
BP_BerryBush363_223,148859.5625,29223.359375,10722.6474609375
BP_BerryBush364_224,148411.5625,30048.876953125,12009.8798828125
BP_BerryBush365_225,145498.796875,29550.359375,10493.6357421875
BP_BerryBush366_226,142935.90625,36991.08203125,11360.369140625
BP_BerryBush367_227,142176.125,38967.1484375,11318.4423828125
BP_BerryBush368_228,150313.953125,35912.44921875,10734.3212890625
BP_BerryBush369_229,163807.203125,33895.796875,9875.626953125
BP_BerryBush36_3085,-100343.0,-72779.0,16230.041015625
BP_BerryBush370_230,169958.1875,25915.912109375,9944.896484375
BP_BerryBush371_231,164833.65625,39504.52734375,11831.3857421875
BP_BerryBush372_232,158738.328125,49479.80859375,10923.349609375
BP_BerryBush373_43,63699.296875,-33016.140625,15254.1884765625
BP_BerryBush374_44,60104.08203125,-31352.748046875,14812.0458984375
BP_BerryBush375_45,67772.140625,-32888.74609375,14865.318359375
BP_BerryBush376_46,65078.40234375,-34693.3828125,14397.1826171875
BP_BerryBush377_47,66678.34375,-30548.798828125,15122.3359375
BP_BerryBush378_48,60809.5546875,-39917.32421875,13380.544921875
BP_BerryBush379_49,61749.14453125,-38748.70703125,13475.8798828125
BP_BerryBush37_3258,-95732.0,-75631.0,16330.0
BP_BerryBush380_50,74607.9375,-27402.56640625,13953.0625
BP_BerryBush381_51,47592.3984375,-43364.5859375,13279.59765625
BP_BerryBush382_233,150096.859375,51797.57421875,10644.9091796875
BP_BerryBush383_234,144902.0,53058.0,11088.8388671875
BP_BerryBush384_235,142637.265625,61204.24609375,11679.625
BP_BerryBush385_236,135628.0625,51412.19921875,10353.1240234375
BP_BerryBush386_237,125391.8984375,23860.3515625,10750.755859375
BP_BerryBush387_238,140115.03125,36212.12890625,10128.505859375
BP_BerryBush388,-60925.7734375,-93285.9453125,8.269882202148438
BP_BerryBush389_239,113321.3125,19908.89453125,15380.5205078125
BP_BerryBush38_3347,-95599.0,-71963.0,15777.0
BP_BerryBush390,-65417.53125,-92924.5390625,-23.21039581298828
BP_BerryBush391_240,110486.4609375,17447.0625,14201.4306640625
BP_BerryBush392_241,121002.953125,21865.275390625,13193.912109375
BP_BerryBush393_242,118686.1953125,10985.576171875,14758.5556640625
BP_BerryBush394_243,133975.53125,15758.669921875,10990.3984375
BP_BerryBush395_244,124146.1328125,29461.931640625,9535.1044921875
BP_BerryBush396_245,129945.7265625,13207.78515625,11125.3876953125
BP_BerryBush397_246,161334.125,41005.03515625,11762.6328125
BP_BerryBush398_247,160655.953125,38447.15234375,11133.2265625
BP_BerryBush399_248,164105.84375,37719.62890625,9809.1259765625
BP_BerryBush39_3482,-87883.0,-64786.0,15760.0
BP_BerryBush3_842,-113627.0,101623.0,4254.0
BP_BerryBush400_249,163208.859375,28449.8984375,9732.3076171875
BP_BerryBush401_250,101931.609375,17665.578125,13468.2470703125
BP_BerryBush402_251,105315.3671875,15819.9853515625,13172.0849609375
BP_BerryBush403_252,110609.75,9208.9853515625,12546.482421875
BP_BerryBush404_253,110854.8203125,5641.24609375,13017.4970703125
BP_BerryBush405_254,112023.09375,11042.1787109375,13521.349609375
BP_BerryBush406_255,107745.109375,4067.24609375,12770.16015625
BP_BerryBush407_256,99674.53125,8350.298828125,13639.7109375
BP_BerryBush408_257,94005.8359375,8350.298828125,14232.7685546875
BP_BerryBush409_6554,-34110.0,300135.0,-3345.0
BP_BerryBush40_3609,-84373.0,-54606.0,16025.0
BP_BerryBush410,-34110.0,301665.0,-3655.411865234375
BP_BerryBush411,-35871.0,303977.0,-3915.411865234375
BP_BerryBush412,-31903.0,303431.0,-3959.411865234375
BP_BerryBush413,-30434.0,301553.0,-3584.411865234375
BP_BerryBush414,104139.0859375,52223.82421875,10141.080078125
BP_BerryBush415_258,86032.2109375,4967.203125,14145.6484375
BP_BerryBush416_259,124411.9296875,58707.99609375,10122.150390625
BP_BerryBush417,101452.40625,53691.72265625,10162.6943359375
BP_BerryBush418_260,121657.0390625,59460.515625,10262.4384765625
BP_BerryBush419_261,120289.4609375,62860.65625,10843.8134765625
BP_BerryBush41_3692,-79662.0,-68999.0,16244.404296875
BP_BerryBush420_262,119299.546875,59572.4921875,10300.2529296875
BP_BerryBush421_263,122453.7109375,56720.0234375,10115.1162109375
BP_BerryBush422_264,124417.6640625,61009.625,10278.1494140625
BP_BerryBush423_265,135709.609375,56516.3046875,10455.3076171875
